Anonymous_ID,Filename,Relative_Path,Extension,Image_Format,Image_Mode,Channels,Bit_Depth,File_Size_Bytes,File_Size_KB,File_Size_MB,Width,Height,Aspect_Ratio,Total_Pixels,Intensity_Min,Intensity_Max,Intensity_Range_MaxMin,Intensity_Mean,Intensity_Median,Intensity_SD,Intensity_Q1,Intensity_Q3,Intensity_IQR,Intensity_P1,Intensity_P5,Intensity_P95,Intensity_P99,Robust_Range_P95_P5,Robust_Range_P99_P1,Entropy,RMS_Contrast,Laplacian_Variance,Dark_Pixel_Ratio_Percent,Bright_Pixel_Ratio_Percent
P0386,P0386_01.jpg,P0386_01.jpg,.jpg,JPEG,L,1,8-bit,738147,720.847,0.70395,2032,2439,0.833128,4956048,0.0,255.0,255.0,78.13323176046721,50.0,59.71047908202191,38.0,107.0,69.0,21.0,29.0,201.0,225.0,172.0,204.0,6.712126731872559,59.71047908202191,154.16110505873428,0.09677065274589754,0.31218422420444675
P0386,P0386_02.jpg,P0386_02.jpg,.jpg,JPEG,L,1,8-bit,713632,696.906,0.68057,2032,2439,0.833128,4956048,0.0,255.0,255.0,72.25881347396151,39.0,63.73487646272194,29.0,117.0,88.0,13.0,21.0,201.0,223.0,180.0,210.0,6.685177803039551,63.73487646272194,116.31681494301034,0.6934961081894284,0.2746341439792351
P0387,P0387_01.jpg,P0387_01.jpg,.jpg,JPEG,L,1,8-bit,451745,441.157,0.43082,1296,2175,0.595862,2818800,0.0,255.0,255.0,62.55287640130552,9.0,72.95075021665373,3.0,137.0,134.0,0.0,0.0,189.0,211.0,189.0,211.0,6.223644256591797,72.95075021665373,124.77741190157094,54.001880232723146,0.04384844614729672
P0387,P0387_02.jpg,P0387_02.jpg,.jpg,JPEG,L,1,8-bit,478274,467.064,0.45612,1392,2347,0.593098,3267024,0.0,255.0,255.0,66.81572525944101,15.0,74.60092079945348,3.0,145.0,142.0,0.0,0.0,192.0,214.0,192.0,214.0,6.477138519287109,74.60092079945348,80.54465444496583,46.29445636150821,0.08509273271331952
P0388,P0388_01.jpg,P0388_01.jpg,.jpg,JPEG,L,1,8-bit,431803,421.683,0.4118,1396,2199,0.634834,3069804,0.0,241.0,241.0,59.13994769698652,9.0,69.48629534332498,0.0,133.0,133.0,0.0,0.0,176.0,198.0,176.0,198.0,5.830063343048096,69.48629534332498,73.06627713637427,55.53240532620324,0.01550587594517435
P0388,P0388_02.jpg,P0388_02.jpg,.jpg,JPEG,L,1,8-bit,606766,592.545,0.57866,1364,2292,0.595113,3126288,0.0,222.0,222.0,78.31378523027949,69.0,65.53686269818877,8.0,140.0,132.0,0.0,0.0,180.0,203.0,180.0,203.0,7.115410327911377,65.53686269818877,254.38431069220795,28.162088713515836,0.010811543914060381
P0389,P0389_01.jpg,P0389_01.jpg,.jpg,JPEG,L,1,8-bit,646980,631.816,0.61701,2032,2439,0.833128,4956048,0.0,255.0,255.0,46.91440316962225,17.0,61.72460055975386,12.0,46.0,34.0,0.0,6.0,185.0,211.0,179.0,211.0,5.943609714508057,61.72460055975386,133.53505951392836,30.078703838219482,0.22723750859555839
P0389,P0389_02.jpg,P0389_02.jpg,.jpg,JPEG,L,1,8-bit,653705,638.384,0.62342,2032,2439,0.833128,4956048,0.0,255.0,255.0,53.319626040748595,19.0,66.67043665391677,13.0,68.0,55.0,1.0,7.0,193.0,218.0,186.0,217.0,6.035068988800049,66.67043665391677,102.87676813800435,22.18527746301085,0.24450933485712809
P0390,P0390_01.jpg,P0390_01.jpg,.jpg,JPEG,L,1,8-bit,482964,471.645,0.46059,2548,1055,2.415166,2688140,0.0,255.0,255.0,63.455349795769564,24.0,67.7357130155924,9.0,124.0,115.0,0.0,3.0,189.0,210.0,186.0,210.0,6.56658935546875,67.7357130155924,118.21668231798958,47.50954191373961,0.10382643761113633
P0391,P0391_01.jpg,P0391_01.jpg,.jpg,JPEG,L,1,8-bit,489416,477.945,0.46674,1480,2440,0.606557,3611200,0.0,255.0,255.0,53.672479785112984,12.0,65.55415910680286,9.0,107.0,98.0,0.0,3.0,181.0,201.0,178.0,201.0,6.130711078643799,65.55415910680286,55.24913164684902,50.95397651750111,0.08019494904740807
P0391,P0391_02.jpg,P0391_02.jpg,.jpg,JPEG,L,1,8-bit,487751,476.319,0.46516,1508,2439,0.618286,3678012,0.0,255.0,255.0,50.56732223820912,13.0,60.597700444309076,9.0,87.0,78.0,0.0,1.0,174.0,193.0,173.0,193.0,6.403779029846191,60.597700444309076,54.67908373970957,49.633225775228574,0.08882515880861726
P0392,P0392_01.jpg,P0392_01.jpg,.jpg,JPEG,L,1,8-bit,535773,523.216,0.51095,2168,1745,1.242407,3783160,0.0,255.0,255.0,77.52592991044524,11.0,79.72467392669624,8.0,165.0,157.0,0.0,0.0,203.0,218.0,203.0,218.0,6.246830940246582,79.72467392669624,99.8095328256846,51.01333276943084,0.0680912253248607
P0393,P0393_01.jpg,P0393_01.jpg,.jpg,JPEG,L,1,8-bit,656458,641.072,0.62605,2032,2439,0.833128,4956048,0.0,255.0,255.0,60.52287528288669,32.0,58.531916373249494,22.0,72.0,50.0,7.0,15.0,186.0,213.0,171.0,206.0,6.627817153930664,58.531916373249494,56.55727582018857,3.1298728341614126,0.07116557386046302
P0393,P0393_02.jpg,P0393_02.jpg,.jpg,JPEG,L,1,8-bit,680444,664.496,0.64892,2032,2439,0.833128,4956048,0.0,255.0,255.0,62.38909409271258,31.0,59.976078436485864,26.0,104.0,78.0,0.0,4.0,189.0,223.0,185.0,223.0,6.645046710968018,59.976078436485864,58.706766603611015,9.046098827130002,0.10917973352961875
P0394,P0394_01.jpg,P0394_01.jpg,.jpg,JPEG,L,1,8-bit,612159,597.812,0.5838,2032,2439,0.833128,4956048,0.0,255.0,255.0,60.07391453835798,38.0,52.48006916301581,27.0,57.0,30.0,12.0,20.0,182.0,209.0,162.0,197.0,6.628612995147705,52.48006916301581,53.718256472269,1.1379227965508003,0.07261834429367915
P0394,P0394_02.jpg,P0394_02.jpg,.jpg,JPEG,L,1,8-bit,672106,656.354,0.64097,2032,2439,0.833128,4956048,0.0,255.0,255.0,71.12465476524844,47.0,49.118738825118484,38.0,106.0,68.0,18.0,29.0,173.0,197.0,144.0,179.0,6.631260395050049,49.118738825118484,59.28799539202382,0.32723654008193626,0.019834351886825956
P0395,P0395_01.jpg,P0395_01.jpg,.jpg,JPEG,L,1,8-bit,651287,636.022,0.62112,2032,2603,0.780638,5289296,0.0,255.0,255.0,56.78274821450719,21.0,62.00688866908696,17.0,99.0,82.0,0.0,9.0,182.0,204.0,173.0,204.0,6.370073318481445,62.00688866908696,54.38856912090297,9.535673556556487,0.053655533742108595
P0395,P0395_02.jpg,P0395_02.jpg,.jpg,JPEG,L,1,8-bit,588252,574.465,0.561,2032,2439,0.833128,4956048,0.0,255.0,255.0,61.25793555671777,24.0,63.92541516227511,19.0,104.0,85.0,0.0,7.0,192.0,219.0,185.0,219.0,6.5088701248168945,63.92541516227511,50.22483647502095,10.334867620329746,0.1572422220285195
P0396,P0396_01.jpg,P0396_01.jpg,.jpg,JPEG,L,1,8-bit,579658,566.072,0.5528,2032,2439,0.833128,4956048,0.0,255.0,255.0,43.72170245324501,10.0,65.23678621812799,3.0,46.0,43.0,0.0,0.0,186.0,208.0,186.0,208.0,6.072882175445557,65.23678621812799,135.2811081165283,54.64081461680759,0.1948326569879872
P0396,P0396_02.jpg,P0396_02.jpg,.jpg,JPEG,L,1,8-bit,594386,580.455,0.56685,2032,2439,0.833128,4956048,0.0,255.0,255.0,47.836538306327945,5.0,70.72792452804772,2.0,80.0,78.0,0.0,0.0,191.0,214.0,191.0,214.0,5.725618839263916,70.72792452804772,110.10310735726273,63.88065652310067,0.20679783569489238
P0397,P0397_01.jpg,P0397_01.jpg,.jpg,JPEG,L,1,8-bit,558404,545.316,0.53254,2440,1643,1.485088,4008920,0.0,255.0,255.0,61.637722129650875,20.0,72.59590949199928,11.0,126.0,115.0,0.0,0.0,202.0,223.0,202.0,223.0,6.762506008148193,72.59590949199928,123.167027781273,29.888124482404237,0.2912006226115762
P0398,P0398_01.jpg,P0398_01.jpg,.jpg,JPEG,L,1,8-bit,700398,683.982,0.66795,2440,1935,1.260982,4721400,0.0,255.0,255.0,57.53217583767527,19.0,65.32591952225633,9.0,108.0,99.0,0.0,0.0,187.0,216.0,187.0,216.0,6.848181247711182,65.32591952225633,109.09061182926878,37.79546321006481,0.2299106197314356
P0399,P0399_01.jpg,P0399_01.jpg,.jpg,JPEG,L,1,8-bit,581829,568.192,0.55488,2032,2439,0.833128,4956048,0.0,255.0,255.0,43.71950029539666,16.0,56.747462851321316,14.0,38.0,24.0,0.0,4.0,178.0,206.0,174.0,206.0,5.960432052612305,56.747462851321316,43.451996594910824,19.353646292368435,0.06870393507084678
P0399,P0399_02.jpg,P0399_02.jpg,.jpg,JPEG,L,1,8-bit,637793,622.845,0.60825,2032,2439,0.833128,4956048,0.0,255.0,255.0,45.973975635425646,16.0,56.804110165535576,13.0,64.0,51.0,0.0,1.0,172.0,203.0,171.0,203.0,5.910702228546143,56.804110165535576,49.81733092649757,22.73313333527036,0.07332455214315922
P0400,P0400_01.jpg,P0400_01.jpg,.jpg,JPEG,L,1,8-bit,552762,539.807,0.52715,2032,2439,0.833128,4956048,0.0,255.0,255.0,46.772055476460274,23.0,52.704302749809216,21.0,29.0,8.0,4.0,13.0,177.0,207.0,164.0,203.0,5.574106216430664,52.704302749809216,46.37693098706853,4.447414552885686,0.06737222884039865
P0400,P0400_02.jpg,P0400_02.jpg,.jpg,JPEG,L,1,8-bit,606238,592.029,0.57815,2032,2439,0.833128,4956048,0.0,255.0,255.0,61.924486405297124,33.0,56.414832264018884,31.0,81.0,50.0,12.0,21.0,186.0,215.0,165.0,203.0,5.54044771194458,56.414832264018884,56.139899863850104,1.2344311435240336,0.11355822219639519
P0401,P0401_01.jpg,P0401_01.jpg,.jpg,JPEG,L,1,8-bit,640852,625.832,0.61116,2204,2604,0.84639,5739216,0.0,255.0,255.0,36.85259450071229,6.0,61.4680249184128,2.0,29.0,27.0,0.0,0.0,184.0,205.0,184.0,205.0,5.653621673583984,61.4680249184128,35.32869836055115,67.84527712495922,0.041050903119868636
P0401,P0401_02.jpg,P0401_02.jpg,.jpg,JPEG,L,1,8-bit,718802,701.955,0.6855,2352,2762,0.851557,6496224,0.0,255.0,255.0,39.109462358440844,4.0,64.31840739779483,2.0,44.0,42.0,0.0,0.0,186.0,209.0,186.0,209.0,5.393265724182129,64.31840739779483,41.168072753040875,68.95220977601758,0.04097765101696001
P0402,P0402_01.jpg,P0402_01.jpg,.jpg,JPEG,L,1,8-bit,634883,620.003,0.60547,2032,2439,0.833128,4956048,0.0,229.0,229.0,49.12306579758711,24.0,47.70100112063145,21.0,72.0,51.0,0.0,7.0,149.0,172.0,142.0,172.0,6.226052761077881,47.70100112063145,50.47206962572174,7.5467590305824315,0.004499552869544444
P0402,P0402_02.jpg,P0402_02.jpg,.jpg,JPEG,L,1,8-bit,679487,663.562,0.64801,2032,2439,0.833128,4956048,0.0,253.0,253.0,57.37421025785061,29.0,48.653887014866854,27.0,98.0,71.0,0.0,12.0,153.0,176.0,141.0,176.0,5.9910125732421875,48.653887014866854,52.33009214497452,5.252209018153174,0.001795785674392177
P0403,P0403_01.jpg,P0403_01.jpg,.jpg,JPEG,L,1,8-bit,582026,568.385,0.55506,1720,2574,0.668221,4427280,0.0,255.0,255.0,52.56142213729423,15.0,68.65939950026362,7.0,76.0,69.0,0.0,0.0,195.0,215.0,195.0,215.0,6.541464805603027,68.65939950026362,55.804342689085544,46.43767730977033,0.08318877504924016
P0403,P0403_02.jpg,P0403_02.jpg,.jpg,JPEG,L,1,8-bit,646854,631.693,0.61689,1896,2690,0.704833,5100240,0.0,255.0,255.0,56.90284927768105,11.0,70.17429654144154,9.0,103.0,94.0,0.0,1.0,197.0,221.0,196.0,221.0,6.181295394897461,70.17429654144154,44.71805710507892,55.96589572255424,0.1493066992925823
P0404,P0404_01.jpg,P0404_01.jpg,.jpg,JPEG,L,1,8-bit,564351,551.124,0.53821,2032,2439,0.833128,4956048,0.0,255.0,255.0,44.65230946108674,18.0,55.441715094540044,16.0,23.0,7.0,1.0,9.0,174.0,201.0,165.0,200.0,5.472180366516113,55.441715094540044,50.821060963352664,9.63257418007251,0.053893747598893316
P0404,P0404_02.jpg,P0404_02.jpg,.jpg,JPEG,L,1,8-bit,643073,628.001,0.61328,2032,2439,0.833128,4956048,0.0,255.0,255.0,68.69220233540918,28.0,70.54870070924322,25.0,121.0,96.0,3.0,14.0,211.0,235.0,197.0,232.0,5.921664237976074,70.54870070924322,62.39864163994383,4.235269714901873,0.4121630783236966
P0405,P0405_01.jpg,P0405_01.jpg,.jpg,JPEG,L,1,8-bit,354771,346.456,0.33834,1628,2280,0.714035,3711840,0.0,255.0,255.0,63.06537108280529,0.0,82.3112981853855,0.0,153.0,153.0,0.0,0.0,203.0,223.0,203.0,223.0,4.156226634979248,82.3112981853855,53.69731348432057,59.03053472132419,0.15356265356265356
P0405,P0405_02.jpg,P0405_02.jpg,.jpg,JPEG,L,1,8-bit,450929,440.36,0.43004,1628,2032,0.801181,3308096,0.0,255.0,255.0,89.33710690378997,85.0,84.48610370249203,4.0,175.0,171.0,0.0,0.0,207.0,223.0,207.0,223.0,6.420321464538574,84.48610370249203,73.90544405368063,44.696314738145446,0.1074333997562344
P0406,P0406_01.jpg,P0406_01.jpg,.jpg,JPEG,L,1,8-bit,564137,550.915,0.538,1628,2251,0.723234,3664628,0.0,255.0,255.0,64.27291610499074,26.0,67.65164340668119,19.0,106.0,87.0,2.0,9.0,199.0,222.0,190.0,220.0,6.7493062019348145,67.65164340668119,143.28161174711352,10.959911892830595,0.1807004694610203
P0406,P0406_02.jpg,P0406_02.jpg,.jpg,JPEG,L,1,8-bit,614201,599.806,0.58575,1628,2311,0.704457,3762308,0.0,255.0,255.0,62.686031552972274,11.0,76.05030989953987,5.0,142.0,137.0,0.0,0.0,201.0,222.0,201.0,222.0,6.377748489379883,76.05030989953987,212.2678521039091,52.30475548519685,0.15610098907372813
P0407,P0407_01.jpg,P0407_01.jpg,.jpg,JPEG,L,1,8-bit,710329,693.681,0.67742,1892,2439,0.775728,4614588,0.0,255.0,255.0,67.34909660407386,23.0,75.33586509578103,12.0,140.0,128.0,0.0,6.0,209.0,228.0,203.0,228.0,6.840789318084717,75.33586509578103,73.07780158741274,26.949058074090253,0.21614063920766058
P0407,P0407_02.jpg,P0407_02.jpg,.jpg,JPEG,L,1,8-bit,632903,618.069,0.60358,1708,2439,0.700287,4165812,0.0,255.0,255.0,72.58425056147517,21.0,76.51607610975759,13.0,152.0,139.0,0.0,6.0,207.0,227.0,201.0,227.0,6.687437057495117,76.51607610975759,56.792213287488636,22.116288493095702,0.1586005321411528
P0408,P0408_01.jpg,P0408_01.jpg,.jpg,JPEG,L,1,8-bit,435862,425.646,0.41567,1628,2083,0.781565,3391124,0.0,255.0,255.0,64.55719136192012,27.0,64.34130727854783,23.0,106.0,83.0,5.0,14.0,194.0,218.0,180.0,213.0,6.3461408615112305,64.34130727854783,52.74132732725294,3.7947889844193257,0.110907180038241
P0408,P0408_02.jpg,P0408_02.jpg,.jpg,JPEG,L,1,8-bit,392467,383.269,0.37429,1628,2088,0.779693,3399264,0.0,255.0,255.0,51.57125365961573,13.0,63.90568261288981,9.0,89.0,80.0,0.0,0.0,184.0,218.0,184.0,218.0,6.354345321655273,63.90568261288981,53.68130694835588,47.030974940457696,0.3655497189979949
P0409,P0409_01.jpg,P0409_01.jpg,.jpg,JPEG,L,1,8-bit,562380,549.199,0.53633,1640,2503,0.655214,4104920,0.0,255.0,255.0,52.631699034329536,14.0,69.0571656238655,7.0,86.0,79.0,0.0,2.0,194.0,216.0,192.0,216.0,6.33782434463501,69.0571656238655,103.6860725459699,46.59927599076231,0.1138390029525545
P0409,P0409_02.jpg,P0409_02.jpg,.jpg,JPEG,L,1,8-bit,596880,582.891,0.56923,1988,2489,0.798714,4948132,0.0,255.0,255.0,39.52361113244351,12.0,56.9969585557931,10.0,29.0,19.0,0.0,4.0,184.0,213.0,180.0,213.0,5.673182487487793,56.9969585557931,122.4842507266351,53.34663667016159,0.09949209115682443
P0410,P0410_01.jpg,P0410_01.jpg,.jpg,JPEG,L,1,8-bit,922290,900.674,0.87956,2440,2540,0.96063,6197600,0.0,252.0,252.0,61.28227926939461,23.0,64.74551418171517,10.0,131.0,121.0,0.0,2.0,175.0,195.0,173.0,195.0,6.815085411071777,64.74551418171517,68.4491594774627,33.60441138505228,0.0024202917258293534
P0410,P0410_02.jpg,P0410_02.jpg,.jpg,JPEG,L,1,8-bit,469710,458.701,0.44795,1628,2159,0.754053,3514852,0.0,255.0,255.0,68.70488856998816,25.0,67.5356651863673,19.0,136.0,117.0,3.0,11.0,193.0,214.0,182.0,211.0,6.660222053527832,67.5356651863673,59.64012614976012,6.9951167218420585,0.10711688571808997
P0410,P0410_03.jpg,P0410_03.jpg,.jpg,JPEG,L,1,8-bit,420494,410.639,0.40101,1632,2171,0.751727,3543072,0.0,255.0,255.0,50.887232887166846,12.0,66.99886548878727,6.0,86.0,80.0,0.0,0.0,193.0,222.0,193.0,222.0,6.3654985427856445,66.99886548878727,47.92649884284272,52.75563127139387,0.17459425041320076
P0411,P0411_01.jpg,P0411_01.jpg,.jpg,JPEG,L,1,8-bit,650403,635.159,0.62027,2440,1524,1.60105,3718560,0.0,255.0,255.0,63.56946882664257,14.0,73.66932564170475,10.0,117.0,107.0,0.0,3.0,209.0,235.0,206.0,235.0,6.573996543884277,73.66932564170475,304.5947168105769,45.18485650359279,0.5588722516242847
P0412,P0412_01.jpg,P0412_01.jpg,.jpg,JPEG,L,1,8-bit,733838,716.639,0.69984,2436,1535,1.586971,3739260,0.0,255.0,255.0,60.356762567994735,13.0,72.24478176116898,8.0,108.0,100.0,0.0,0.0,203.0,230.0,203.0,230.0,6.648587226867676,72.24478176116898,497.65544026367417,48.57862250819681,0.3620769884950498
P0413,P0413_01.jpg,P0413_01.jpg,.jpg,JPEG,L,1,8-bit,599638,585.584,0.57186,2032,2438,0.83347,4954016,0.0,255.0,255.0,40.75745899892128,13.0,61.15470428906807,7.0,23.0,16.0,0.0,2.0,186.0,211.0,184.0,211.0,5.942282676696777,61.15470428906807,126.45028505900204,48.50541459696537,0.07995533320845148
P0413,P0413_02.jpg,P0413_02.jpg,.jpg,JPEG,L,1,8-bit,659845,644.38,0.62928,2032,2439,0.833128,4956048,0.0,255.0,255.0,40.940488873392674,14.0,57.221426653292596,10.0,32.0,22.0,0.0,5.0,185.0,210.0,180.0,210.0,6.040735721588135,57.221426653292596,162.80033627736648,43.368930244420554,0.08036645327083192
P0414,P0414_01.jpg,P0414_01.jpg,.jpg,JPEG,L,1,8-bit,696294,679.975,0.66404,2032,2439,0.833128,4956048,0.0,255.0,255.0,37.558974005094385,9.0,61.41014972266147,3.0,19.0,16.0,0.0,0.0,180.0,209.0,180.0,209.0,5.626937389373779,61.41014972266147,157.95043560884508,63.46225863833441,0.11815866190157964
P0414,P0414_02.jpg,P0414_02.jpg,.jpg,JPEG,L,1,8-bit,682539,666.542,0.65092,2032,2439,0.833128,4956048,0.0,255.0,255.0,63.4897293165845,33.0,58.669544927063,28.0,99.0,71.0,9.0,17.0,184.0,209.0,167.0,200.0,6.338481903076172,58.669544927063,61.44887680020912,2.3356916640032543,0.08169815950128005
P0415,P0415_01.jpg,P0415_01.jpg,.jpg,JPEG,L,1,8-bit,632368,617.547,0.60307,2032,2439,0.833128,4956048,0.0,255.0,255.0,42.349290604126516,16.0,55.5171567913578,14.0,38.0,24.0,0.0,6.0,176.0,204.0,170.0,204.0,5.48038387298584,55.5171567913578,66.04048553291682,18.24052148001795,0.07169018540579107
P0415,P0415_02.jpg,P0415_02.jpg,.jpg,JPEG,L,1,8-bit,609369,595.087,0.58114,2032,2439,0.833128,4956048,0.0,255.0,255.0,45.96465772728593,15.0,57.61231926502962,13.0,61.0,48.0,0.0,5.0,176.0,204.0,171.0,204.0,5.656533241271973,57.61231926502962,44.776671407834904,19.778339515678624,0.06993475446565489
P0416,P0416_01.jpg,P0416_01.jpg,.jpg,JPEG,L,1,8-bit,417877,408.083,0.39852,2332,918,2.540305,2140776,0.0,255.0,255.0,82.88492677421645,50.0,79.55702013901517,7.0,161.0,154.0,0.0,1.0,213.0,239.0,212.0,239.0,7.0545654296875,79.55702013901517,385.14379425962966,38.49543343161545,0.7102564677481437
P0417,P0417_01.jpg,P0417_01.jpg,.jpg,JPEG,L,1,8-bit,490077,478.591,0.46737,2228,1035,2.152657,2305980,0.0,255.0,255.0,90.16259637984717,73.0,81.71559375597586,7.0,169.0,162.0,0.0,1.0,217.0,241.0,216.0,241.0,7.147914886474609,81.71559375597586,376.43701943345536,35.223028820718305,0.8850033391443117
P0418,P0418_01.jpg,P0418_01.jpg,.jpg,JPEG,L,1,8-bit,643680,628.594,0.61386,1548,2507,0.617471,3880836,0.0,255.0,255.0,67.96735754873434,12.0,79.20273731232129,6.0,156.0,150.0,0.0,0.0,201.0,226.0,201.0,226.0,6.181401252746582,79.20273731232129,215.7822359455265,53.57039050348945,0.3594586321091641
P0418,P0418_02.jpg,P0418_02.jpg,.jpg,JPEG,L,1,8-bit,736890,719.619,0.70275,1700,2543,0.668502,4323100,0.0,255.0,255.0,69.53966459253776,11.0,78.9386541045027,9.0,157.0,148.0,0.0,1.0,204.0,225.0,203.0,225.0,6.129352569580078,78.9386541045027,257.53132199764286,55.87379426800213,0.30852860216048666
P0419,P0419_01.jpg,P0419_01.jpg,.jpg,JPEG,L,1,8-bit,581650,568.018,0.5547,2032,2439,0.833128,4956048,0.0,255.0,255.0,40.33550542690466,17.0,56.57526147664051,10.0,28.0,18.0,1.0,7.0,185.0,216.0,178.0,215.0,6.0107645988464355,56.57526147664051,90.76533128135212,35.139207691289506,0.13940542948736576
P0419,P0419_02.jpg,P0419_02.jpg,.jpg,JPEG,L,1,8-bit,636165,621.255,0.60669,2032,2439,0.833128,4956048,0.0,255.0,255.0,51.761922200914924,20.0,63.97584220063503,13.0,48.0,35.0,3.0,9.0,196.0,221.0,187.0,218.0,6.236600875854492,63.97584220063503,84.03705705309997,17.975209279651853,0.18641869489561036
P0420,P0420_01.jpg,P0420_01.jpg,.jpg,JPEG,L,1,8-bit,608155,593.901,0.57998,2032,2439,0.833128,4956048,0.0,255.0,255.0,38.02707096460728,16.0,54.624547579582895,11.0,23.0,12.0,0.0,7.0,182.0,214.0,175.0,214.0,5.728841781616211,54.624547579582895,158.67572009944317,33.462952739763615,0.11125800234380297
P0420,P0420_02.jpg,P0420_02.jpg,.jpg,JPEG,L,1,8-bit,640223,625.218,0.61056,2032,2439,0.833128,4956048,0.0,255.0,255.0,51.54003956378146,23.0,63.00404777749866,15.0,37.0,22.0,4.0,11.0,198.0,222.0,187.0,218.0,6.259598731994629,63.00404777749866,104.36437649843688,12.563437642250438,0.1644858968274722
P0421,P0421_01.jpg,P0421_01.jpg,.jpg,JPEG,L,1,8-bit,645135,630.015,0.61525,2032,2439,0.833128,4956048,0.0,255.0,255.0,51.533671384942195,21.0,62.313732755654875,6.0,104.0,98.0,0.0,0.0,174.0,199.0,174.0,199.0,6.590948104858398,62.313732755654875,57.126523261826925,38.4243453655009,0.045015706062572436
P0421,P0421_02.jpg,P0421_02.jpg,.jpg,JPEG,L,1,8-bit,572115,558.706,0.54561,2032,2439,0.833128,4956048,0.0,255.0,255.0,52.418895458639625,15.0,62.871427211441706,11.0,89.0,78.0,0.0,0.0,183.0,213.0,183.0,213.0,6.475277423858643,62.871427211441706,47.56299332719854,38.87597537392697,0.15580962896243136
P0422,P0422_01.jpg,P0422_01.jpg,.jpg,JPEG,L,1,8-bit,989830,966.631,0.94398,2924,2409,1.213782,7043916,0.0,255.0,255.0,51.48699104305049,10.0,70.99923121026374,4.0,95.0,91.0,0.0,0.0,196.0,220.0,196.0,220.0,6.185042381286621,70.99923121026374,70.25601876180016,58.939587013814474,0.10877472133398525
P0422,P0422_02.jpg,P0422_02.jpg,.jpg,JPEG,L,1,8-bit,389067,379.948,0.37104,1628,2150,0.757209,3500200,0.0,255.0,255.0,51.24699531455345,0.0,68.76569813743656,0.0,113.0,113.0,0.0,0.0,180.0,214.0,180.0,214.0,4.268558502197266,68.76569813743656,61.458566024205666,58.1914176332781,0.03711216501914177
P0422,P0422_03.jpg,P0422_03.jpg,.jpg,JPEG,L,1,8-bit,415990,406.24,0.39672,1628,2209,0.736985,3596252,0.0,255.0,255.0,58.50290608110889,0.0,74.67269668027548,0.0,135.0,135.0,0.0,0.0,189.0,215.0,189.0,215.0,4.31582498550415,74.67269668027548,54.0874737678386,57.081650562863786,0.1353631503020367
P0423,P0423_01.jpg,P0423_01.jpg,.jpg,JPEG,L,1,8-bit,449075,438.55,0.42827,1588,2438,0.651354,3871544,0.0,255.0,255.0,45.41982836821692,14.0,58.804455625076706,12.0,57.0,45.0,0.0,4.0,172.0,196.0,168.0,196.0,5.715518951416016,58.804455625076706,41.33783304181423,33.71564419776709,0.06041517286126672
P0423,P0423_02.jpg,P0423_02.jpg,.jpg,JPEG,L,1,8-bit,419787,409.948,0.40034,1484,2195,0.676082,3257380,0.0,255.0,255.0,55.01033038822612,13.0,66.54234985116545,10.0,99.0,89.0,0.0,1.0,189.0,217.0,188.0,217.0,6.213325500488281,66.54234985116545,55.83385842642033,45.657767899354695,0.1375338462199682
P0424,P0424_01.jpg,P0424_01.jpg,.jpg,JPEG,L,1,8-bit,869756,849.371,0.82946,2612,1336,1.95509,3489632,0.0,255.0,255.0,103.69364534713115,67.0,81.25471740164126,29.0,185.0,156.0,6.0,14.0,229.0,251.0,215.0,245.0,7.442198753356934,81.25471740164126,717.6460364226882,4.061860964136047,2.1812901761561103
P0425,P0425_01.jpg,P0425_01.jpg,.jpg,JPEG,L,1,8-bit,673803,658.011,0.64259,2032,2439,0.833128,4956048,0.0,255.0,255.0,53.6462909560198,13.0,68.54019652545301,9.0,112.0,103.0,0.0,1.0,189.0,213.0,188.0,213.0,6.1417083740234375,68.54019652545301,119.3365073057603,47.14355066779014,0.06367977065597427
P0425,P0425_02.jpg,P0425_02.jpg,.jpg,JPEG,L,1,8-bit,711697,695.017,0.67873,2032,2439,0.833128,4956048,0.0,255.0,255.0,77.38897464269918,35.0,72.34139470926556,28.0,140.0,112.0,0.0,4.0,214.0,245.0,210.0,245.0,6.911260604858398,72.34139470926556,93.82146811081844,8.657906460954374,1.1384474080961282
P0426,P0426_01.jpg,P0426_01.jpg,.jpg,JPEG,L,1,8-bit,518649,506.493,0.49462,1756,2439,0.719967,4282884,0.0,255.0,255.0,46.41246202325349,16.0,60.245984449299385,11.0,56.0,45.0,0.0,4.0,181.0,204.0,177.0,204.0,6.183984279632568,60.245984449299385,51.07462513493261,38.58005493494571,0.05062009617818274
P0426,P0426_02.jpg,P0426_02.jpg,.jpg,JPEG,L,1,8-bit,576500,562.988,0.54979,1832,2439,0.751128,4468248,0.0,255.0,255.0,64.3233757392159,27.0,66.18637330479187,19.0,111.0,92.0,0.0,8.0,197.0,229.0,189.0,229.0,6.886848449707031,66.18637330479187,61.5481954092398,11.940317547280277,0.4063113775242556
